RUN	1	Landscape:
LSize	MComSize	ImRate
100	2500	0.1
Pos	Env	Plant
93	0.87	1361	2	0	50	1	0.85	0.05	1	
94	0.98	1361	2	0	50	1	0.85	0.05	1	
95	0.96	1361	2	0	50	1	0.85	0.05	1	
96	0.99	1361	2	0	50	1	0.85	0.05	1	
97	0.91	1361	2	0	50	1	0.85	0.05	1	
98	0.95	1361	2	0	50	1	0.85	0.05	1	
99	0.97	1361	2	0	50	1	0.85	0.05	1	

RUN	3	Landscape:
LSize	MComSize	ImRate
100	2500	0.1
Pos	Env	Plant
0	0.77	2104	2	0	50	1	0.84	0.05	1	
1	0.85	2104	2	0	50	1	0.84	0.05	1	
2	0.88	2104	2	0	50	1	0.84	0.05	1	
3	0.38	8	2	0	50	1	0.36	0.05	1	
4	0.51	1517	2	0	50	1	0.56	0.05	1	
5	0.63	1517	2	0	50	1	0.56	0.05	1	
6	0.37	8	2	0	50	1	0.36	0.05	1	
7	0.54	1517	2	0	50	1	0.56	0.05	1	
8	0.43	1517	2	0	50	1	0.56	0.05	1	
9	0.79	2104	2	0	50	1	0.84	0.05	1	
10	0.73	2104	2	0	50	1	0.84	0.05	1	
11	0.71	2104	2	0	50	1	0.84	0.05	1	
12	0.61	1517	2	0	50	1	0.56	0.05	1	
13	0.49	1517	2	0	50	1	0.56	0.05	1	
14	0.12	186	2	0	50	1	0.13	0.05	1	
15	0.27	186	2	0	50	1	0.13	0.05	1	
16	0.41	8	2	0	50	1	0.36	0.05	1	
17	0.32	8	2	0	50	1	0.36	0.05	1	
18	0.56	1517	2	0	50	1	0.56	0.05	1	
19	0.26	8	2	0	50	1	0.36	0.05	1	
20	0.39	8	2	0	50	1	0.36	0.05	1	
21	0.4	8	2	0	50	1	0.36	0.05	1	
22	0.42	8	2	0	50	1	0.36	0.05	1	
23	0.35	8	2	0	50	1	0.36	0.05	1	
24	0.57	1517	2	0	50	1	0.56	0.05	1	
25	0.28	8	2	0	50	1	0.36	0.05	1	
26	0.48	1517	2	0	50	1	0.56	0.05	1	
27	0.33	8	2	0	50	1	0.36	0.05	1	
28	0.5	1517	2	0	50	1	0.56	0.05	1	
29	0.59	1517	2	0	50	1	0.56	0.05	1	
30	0.6	1517	2	0	50	1	0.56	0.05	1	
31	0.45	8	2	0	50	1	0.36	0.05	1	
32	0.36	8	2	0	50	1	0.36	0.05	1	
33	0.68	2104	2	0	50	1	0.84	0.05	1	
34	0.75	2104	2	0	50	1	0.84	0.05	1	
35	0.46	1517	2	0	50	1	0.56	0.05	1	
36	0.58	1517	2	0	50	1	0.56	0.05	1	
37	0.52	1517	2	0	50	1	0.56	0.05	1	
38	0.24	186	2	0	50	1	0.13	0.05	1	
39	0.44	8	2	0	50	1	0.36	0.05	1	
40	0.22	186	2	0	50	1	0.13	0.05	1	
41	0.53	1517	2	0	50	1	0.56	0.05	1	
42	0.3	8	2	0	50	1	0.36	0.05	1	
43	0.08	186	2	0	50	1	0.13	0.05	1	
44	0.04	186	2	0	50	1	0.13	0.05	1	
45	0.03	186	2	0	50	1	0.13	0.05	1	
46	0.01	186	2	0	50	1	0.13	0.05	1	
47	0.23	186	2	0	50	1	0.13	0.05	1	
48	0.15	186	2	0	50	1	0.13	0.05	1	
49	0.07	186	2	0	50	1	0.13	0.05	1	
50	0.11	186	2	0	50	1	0.13	0.05	1	
51	0.14	186	2	0	50	1	0.13	0.05	1	
52	0.1	186	2	0	50	1	0.13	0.05	1	
53	0.19	186	2	0	50	1	0.13	0.05	1	
54	0.16	186	2	0	50	1	0.13	0.05	1	
55	0.34	8	2	0	50	1	0.36	0.05	1	
56	0.06	186	2	0	50	1	0.13	0.05	1	
57	0.05	186	2	0	50	1	0.13	0.05	1	
58	0.18	186	2	0	50	1	0.13	0.05	1	
59	0.13	186	2	0	50	1	0.13	0.05	1	
60	0.2	186	2	0	50	1	0.13	0.05	1	
61	0	186	2	0	50	1	0.13	0.05	1	
62	0.02	186	2	0	50	1	0.13	0.05	1	
63	0.09	186	2	0	50	1	0.13	0.05	1	
64	0.17	186	2	0	50	1	0.13	0.05	1	
65	0.25	8	2	0	50	1	0.36	0.05	1	
66	0.31	8	2	0	50	1	0.36	0.05	1	
67	0.29	186	2	0	50	1	0.13	0.05	1	
68	0.64	1517	2	0	50	1	0.56	0.05	1	
69	0.67	2104	2	0	50	1	0.84	0.05	1	
70	0.55	1517	2	0	50	1	0.56	0.05	1	
71	0.47	1517	2	0	50	1	0.56	0.05	1	
72	0.21	186	2	0	50	1	0.13	0.05	1	
73	0.72	2104	2	0	50	1	0.84	0.05	1	
74	0.62	1517	2	0	50	1	0.56	0.05	1	
75	0.76	2104	2	0	50	1	0.84	0.05	1	
76	0.87	2104	2	0	50	1	0.84	0.05	1	
77	0.86	2104	2	0	50	1	0.84	0.05	1	
78	0.81	2104	2	0	50	1	0.84	0.05	1	
79	0.69	2104	2	0	50	1	0.84	0.05	1	
80	0.97	2080	2	0	50	1	0.83	0.05	1	
81	0.93	2104	2	0	50	1	0.84	0.05	1	
82	0.98	2104	2	0	50	1	0.84	0.05	1	
83	0.94	2104	2	0	50	1	0.84	0.05	1	
84	0.84	2104	2	0	50	1	0.84	0.05	1	
85	0.8	2104	2	0	50	1	0.84	0.05	1	
86	0.9	2104	2	0	50	1	0.84	0.05	1	
87	0.74	2104	2	0	50	1	0.84	0.05	1	
88	0.99	2104	2	0	50	1	0.84	0.05	1	
89	0.95	2104	2	0	50	1	0.84	0.05	1	
90	0.78	2104	2	0	50	1	0.84	0.05	1	
91	0.96	2104	2	0	50	1	0.84	0.05	1	
92	0.92	2104	2	0	50	1	0.84	0.05	1	
93	0.82	2104	2	0	50	1	0.84	0.05	1	
94	0.91	2104	2	0	50	1	0.84	0.05	1	
95	0.83	2104	2	0	50	1	0.84	0.05	1	
96	0.7	2104	2	0	50	1	0.84	0.05	1	
97	0.65	1517	2	0	50	1	0.56	0.05	1	
98	0.66	1517	2	0	50	1	0.56	0.05	1	
99	0.89	2104	2	0	50	1	0.84	0.05	1	

RUN	4	Landscape:
LSize	MComSize	ImRate
100	2500	0.1
Pos	Env	Plant
0	0.07	1698	2	0	50	1	0.09	0.05	1	
1	0.06	1698	2	0	50	1	0.09	0.05	1	
2	0.08	1698	2	0	50	1	0.09	0.05	1	
3	0.02	1698	2	0	50	1	0.09	0.05	1	
4	0.04	1698	2	0	50	1	0.09	0.05	1	
5	0.01	1698	2	0	50	1	0.09	0.05	1	
6	0	1698	2	0	50	1	0.09	0.05	1	
7	0.05	1698	2	0	50	1	0.09	0.05	1	
8	0.03	1698	2	0	50	1	0.09	0.05	1	
9	0.09	1698	2	0	50	1	0.09	0.05	1	
10	0.13	1698	2	0	50	1	0.09	0.05	1	
11	0.17	1698	2	0	50	1	0.09	0.05	1	
12	0.18	1698	2	0	50	1	0.09	0.05	1	
13	0.14	1698	2	0	50	1	0.09	0.05	1	
14	0.11	1698	2	0	50	1	0.09	0.05	1	
15	0.12	1698	2	0	50	1	0.09	0.05	1	
16	0.34	2349	2	0	50	1	0.33	0.05	1	
17	0.5	2449	2	0	50	1	0.57	0.05	1	
18	0.82	748	2	0	50	1	0.88	0.05	1	
19	0.79	748	2	0	50	1	0.88	0.05	1	
20	0.73	2449	2	0	50	1	0.57	0.05	1	
21	0.96	748	2	0	50	1	0.88	0.05	1	
22	0.8	748	2	0	50	1	0.88	0.05	1	
23	0.71	62	2	0	50	1	0.56	0.05	1	
24	0.49	2449	2	0	50	1	0.57	0.05	1	
25	0.3	2349	2	0	50	1	0.33	0.05	1	
26	0.42	2449	2	0	50	1	0.57	0.05	1	
27	0.61	2449	2	0	50	1	0.57	0.05	1	
28	0.54	2449	2	0	50	1	0.57	0.05	1	
29	0.63	2449	2	0	50	1	0.57	0.05	1	
30	0.88	748	2	0	50	1	0.88	0.05	1	
31	0.83	748	2	0	50	1	0.88	0.05	1	
32	0.76	575	2	0	50	1	0.75	0.05	1	
33	0.85	385	2	0	50	1	0.83	0.05	1	
34	0.72	575	2	0	50	1	0.75	0.05	1	
35	0.55	2449	2	0	50	1	0.57	0.05	1	
36	0.52	2449	2	0	50	1	0.57	0.05	1	
37	0.44	2449	2	0	50	1	0.57	0.05	1	
38	0.64	2449	2	0	50	1	0.57	0.05	1	
39	0.86	748	2	0	50	1	0.88	0.05	1	
40	0.95	748	2	0	50	1	0.88	0.05	1	
41	0.98	748	2	0	50	1	0.88	0.05	1	
42	0.93	748	2	0	50	1	0.88	0.05	1	
43	0.97	748	2	0	50	1	0.88	0.05	1	
44	0.99	748	2	0	50	1	0.88	0.05	1	
45	0.91	748	2	0	50	1	0.88	0.05	1	
46	0.92	748	2	0	50	1	0.88	0.05	1	
47	0.89	748	2	0	50	1	0.88	0.05	1	
48	0.94	748	2	0	50	1	0.88	0.05	1	
49	0.87	748	2	0	50	1	0.88	0.05	1	
50	0.74	748	2	0	50	1	0.88	0.05	1	
51	0.4	2349	2	0	50	1	0.33	0.05	1	
52	0.38	2349	2	0	50	1	0.33	0.05	1	
53	0.56	2449	2	0	50	1	0.57	0.05	1	
54	0.69	2449	2	0	50	1	0.57	0.05	1	
55	0.51	2449	2	0	50	1	0.57	0.05	1	
56	0.48	62	2	0	50	1	0.56	0.05	1	
57	0.67	2449	2	0	50	1	0.57	0.05	1	
58	0.25	2349	2	0	50	1	0.33	0.05	1	
59	0.23	2349	2	0	50	1	0.33	0.05	1	
